	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus	PCA1	PCA2	PCA3	PCA4	PCA5	PC1_sum	PC2_sum	clusters_kmeans
gospel	0.278551165563	0.32224667237	0.221211880951	0.196831757081	0.141632254297	0.447298129299	0.719252506266	0.286880411806	0.314695520066	0.355802181998	0.237843720486	0.306456900669	0.627511532477	0.38348871867	0.445743038954	0.42516372352	0.334517909516	0.683963972031	0.225451469214	0.0812456058736	0.131008781711	0.504733950142	0.42750133553	0.271426925438	0.282829044347	0.224646846203	0.309310571135	0.44694404378	0.196823037648	0.126495146757	0.279686029464	0.381441883697	0.487937631776	0.686874478927	0.435850558509	0.683126430372	0.340538949644	0.250134961277	0.279950532213	0.251752767877	0.319258845304	0.421203477624	0.510688751543	0.469944737571	0.470705719706	0.370554108462	0.356272502387	0.286510470741	0.231662768643	0.292828493149	0.214355905007	0.175190172973	0.346375284585	0.316479133909	0.70950253728	0.42219075219	0.227306520303	0.223697281311	0.123189925267	0.341494775649	0.268154479999	0.713938412763	0.32729551753	0.300711285997	0.516593429951	0.312998329526	0.467714843225	0.146207780517	0.287194254625	0.695329378661	0.341281873452	0.495201910346	0.703161507565	0.723383116815	0.236961295339	0.307120362184	0.290943935637	0.331395355236	0.717955136262	0.273687659704	0.731241508283	0.111560922683	0.148955228231	0.150661913405	0.138851489091	0.0923198018441	3.46450109318	-0.720093212898	8
nu jazz	0.228571276431	0.294830216912	0.213182613858	0.183716960321	0.135432597411	0.418958743332	0.69952641843	0.271304213619	0.326543593757	0.400770930512	0.24013135748	0.281339078628	0.66549101035	0.353135396224	0.384637310562	0.268647248934	0.319053150848	0.665088830113	0.216208960736	0.114855792663	0.152060324221	0.452248526686	0.39972442556	0.268514871587	0.304566125413	0.229247670056	0.305596189807	0.383412938671	0.205458739507	0.126102845377	0.280144845883	0.368650262834	0.442068170617	0.672440457717	0.404297783048	0.664386584348	0.316885885944	0.261313925072	0.278910406136	0.250116111209	0.288436133986	0.312928294395	0.406378344411	0.383268470855	0.458785479678	0.416588681981	0.319743290823	0.28614386588	0.244856863232	0.294386036792	0.210430550162	0.0783811893274	0.364044593881	0.301982038204	0.698566676487	0.407923751732	0.197440120213	0.228367903087	0.133096005252	0.311849132683	0.271422018263	0.704811578841	0.330902104195	0.29180644835	0.326303802132	0.308837811549	0.410481709894	0.153140930235	0.264691425368	0.720455028712	0.300189775737	0.443711690872	0.703802770697	0.694139391334	0.309709912346	0.316889159403	0.294213385836	0.294415701708	0.754819631101	0.296444561261	0.665547544768	0.160982736558	0.190073039769	0.088480990586	0.19402901647	0.112844506837	3.28935715309	-0.635408378803	8
crossover	0.325774031109	0.321200434955	0.255123861356	0.221161310865	0.152037320458	0.443510784529	0.766446332206	0.398470426369	0.29957367602	0.408027528793	0.260238224165	0.29977789111	0.727280492739	0.381438112319	0.47223980704	0.298325733236	0.416097605175	0.798968535025	0.234009996494	0.0812456058736	0.129782597129	0.457918969564	0.423864442518	0.285610675558	0.296441172319	0.248313038744	0.420246986704	0.39462217824	0.227778235746	0.135927804212	0.347526120537	0.386906394352	0.482116888311	0.882824332687	0.376983044774	0.986151732936	0.344875883255	0.306723795906	0.342058825472	0.252421289774	0.419087180947	0.417906111934	0.456079440929	0.463336700189	0.466118188199	0.372700641692	0.344238707439	0.351917453039	0.247411162956	0.360164775594	0.237984458421	0.155947726355	0.448453695328	0.315161383632	0.794668821763	0.4111951195	0.27566372403	0.285840167017	0.109916754055	0.415037929827	0.280606728236	0.788226937366	0.380072307879	0.355528813492	0.413493621234	0.39865771842	0.426641561866	0.153455003945	0.385274934861	0.779796933508	0.345444225242	0.495784240556	0.844828271458	0.819743957817	0.243038127764	0.396175258299	0.290573714509	0.417757698972	0.84099713683	0.273874391064	0.760762189718	0.232052043036	0.0522960638099	0.166869150216	0.0959274591045	0.0681428243265	3.79817781372	-0.695447985335	2
folk metal	0.218144812267	0.264503766304	0.191606956833	0.192020928291	0.118080004915	0.356075490445	0.597965024657	0.263128087834	0.251679016164	0.300418659184	0.408134769315	0.235757466618	0.524151962895	0.324857962809	0.363460212342	0.234108472864	0.302257687256	0.58999422856	0.198562514227	0.0812456058736	0.122961269681	0.404426902069	0.368797354801	0.262964736717	0.260353437315	0.203071197899	0.293893019437	0.351020288121	0.177072683269	0.1264831147	0.239198956382	0.318195549833	0.3887423039	0.576349737336	0.336637067252	0.558746818632	0.292332535893	0.236840945052	0.261700939868	0.21744460824	0.276335862608	0.282789767799	0.386679688575	0.346389400575	0.409304474268	0.316453068847	0.293526500815	0.277553915084	0.202848585792	0.289547485991	0.186148742383	0.123038005061	0.305551903961	0.239605965022	0.587587661893	0.376818786657	0.18890514284	0.201121515477	0.109916754055	0.303188194146	0.242690617908	0.6229257964	0.265699790532	0.272716854401	0.326303802132	0.277756687406	0.379227540948	0.125198570314	0.245030768292	0.604924477408	0.275533092255	0.413683319199	0.596790983623	0.624065090121	0.222047324629	0.272492893036	0.257992462711	0.28702485074	0.597202021284	0.243494920813	0.580359152854	0.190276264842	0.203279188857	0.222974566274	0.132675781434	0.182287753173	2.87365820299	-0.463295713734	0
smooth jazz	0.257113519943	0.293720369715	0.216910300752	0.179111950676	0.129249976068	0.529568104419	0.650031539113	0.283144194819	0.321955274361	0.3952669066	0.250031449201	0.320372329544	0.585352784548	0.355466733925	0.407803861006	0.281537388464	0.331371053301	0.610605826736	0.209485167056	0.100853860276	0.143749014433	0.485173859215	0.396506717546	0.258484511607	0.289406271337	0.220879705149	0.324429432478	0.43900803835	0.191270403055	0.12214155317	0.283436668187	0.381783529642	0.498008576001	0.642300531993	0.431730544658	0.772014681542	0.322274939479	0.245150477469	0.268557672238	0.237519568497	0.315670270918	0.451269579901	0.447588009658	0.493987994487	0.460314450583	0.379009445725	0.322657856243	0.278045614726	0.256084746011	0.283332576517	0.20484928695	0.081820688494	0.470582177475	0.319552401774	0.622845711524	0.503015673124	0.198445493658	0.208227299761	0.109916754055	0.329860795799	0.263914144897	0.63478603758	0.304766534505	0.284528510145	0.399316645683	0.301160813601	0.509493264221	0.152780095764	0.276759469452	0.664578024088	0.321802972119	0.478492071481	0.647519528396	0.653066949901	0.244734420503	0.304777089279	0.282613604887	0.311617565975	0.669103546243	0.337830175304	0.733244463895	0.0907732399684	0.176585502744	0.126202033998	0.136706030387	0.152254976275	3.34646307561	-0.671954605883	8
post grunge	0.319467893464	0.321609368188	0.214848558119	0.284036396147	0.17400663875	0.37596909318	0.701012860176	0.365119935309	0.262630054952	0.314069026809	0.263777395977	0.256233094433	0.625490451615	0.343794873608	0.419173833754	0.2385366614	0.391486883572	0.694914404736	0.23045714804	0.0946907921291	0.129650431697	0.46253159455	0.375754684366	0.275457613059	0.26713692546	0.222620814981	0.440801027468	0.367376687364	0.191617558059	0.1239433546	0.324557122252	0.334270614106	0.591500954314	0.678402096485	0.35227733152	0.696261673504	0.313044221674	0.319302616485	0.346711338395	0.233532152547	0.341995649433	0.301074738799	0.574664857199	0.455324500479	0.486142916639	0.33168126962	0.337178521902	0.348622758514	0.218607289462	0.365543256396	0.209920487086	0.102871759122	0.304914015324	0.257843057731	0.700917231226	0.383405254765	0.323863550157	0.290649261096	0.201385471362	0.383822318926	0.267360431297	0.694516590626	0.350240769011	0.36218526812	0.327399243104	0.348349442521	0.422631143776	0.154712256256	0.37883832318	0.858008053608	0.308490509534	0.552873945861	0.699632133356	0.764229207847	0.219595387547	0.375142828272	0.272595491328	0.406789889052	0.718282714501	0.247079839283	0.773427522118	0.242729748563	0.0623480073668	0.296958650341	0.161656883943	0.0415559593755	3.48380086402	-0.548757102453	4
minimalist	0.226196094642	0.298712893452	0.228648152464	0.224046900728	0.158187994356	0.459402911746	0.704173400766	0.294474842198	0.32477083319	0.356141126446	0.335872153941	0.308600665799	0.671241359008	0.37883007334	0.390906623243	0.284351116258	0.328684710188	0.712362227711	0.212299917423	0.0812456058736	0.158535696356	0.506228350204	0.425041330824	0.369918597329	0.2939896462	0.227350545473	0.323864479183	0.487607878645	0.19599194308	0.141867290049	0.303188811601	0.381817418584	0.462306456861	0.707986052955	0.461210455204	0.6674884967	0.35682557964	0.27096117461	0.281856009735	0.25533481843	0.295999401564	0.35249623082	0.410570654195	0.378309918221	0.521261882052	0.399014517474	0.321456848457	0.28904872166	0.22868437852	0.299132817998	0.203531768827	0.0944184657532	0.31245758415	0.310340293857	0.626431149552	0.556164542822	0.224958939239	0.212511387106	0.149039017656	0.307837936755	0.275271758608	0.725260376417	0.303304608761	0.300524789114	0.399940363294	0.306324919844	0.536947055254	0.159735331942	0.26756279575	0.690323678318	0.317205950945	0.506744048187	0.728923109689	0.726641190932	0.273246083795	0.305666401667	0.297634271189	0.297766579403	0.745128893898	0.270183257997	0.756961499016	0.147334050812	0.276672245573	0.162056056732	0.105032088501	0.085158086384	3.41746286323	-0.733817053175	8
jazz fusion	0.232437088513	0.314982571243	0.227371237982	0.184491708802	0.137600533383	0.498708917487	0.65249715256	0.305607873263	0.305262951825	0.359699337717	0.2534716053	0.276441430677	0.59476885149	0.365674280221	0.442778371751	0.259188531698	0.327880261506	0.608184594164	0.237386179372	0.0812456058736	0.155677433568	0.449286719158	0.421534231568	0.26813141335	0.313215540552	0.230631605834	0.298679576143	0.395078871138	0.196561895094	0.130398836731	0.31811918357	0.372929108271	0.472949261044	0.59463709041	0.392519970407	0.588700309929	0.316125638586	0.233399437119	0.26360987461	0.247827918989	0.365282356798	0.358503336175	0.409777975824	0.38979069905	0.442966508687	0.402192037189	0.349715299932	0.269378648676	0.244210141094	0.278188628092	0.211856407908	0.0901787174714	0.498950241637	0.282185016534	0.694267166596	0.466991687695	0.217316775603	0.200639289286	0.287933403244	0.320245165408	0.282454069947	0.654845300692	0.326347826963	0.272137227926	0.349005160633	0.304916835989	0.405990278281	0.1347229304	0.269722527109	0.663997370486	0.309791432319	0.440703859989	0.62824665061	0.650338152425	0.267586872876	0.293625921592	0.29205603468	0.30653919385	0.68453144223	0.298548120009	0.719226062185	0.142090249223	0.197890707897	0.0777302815938	0.229047527315	0.254028764414	3.25988071357	-0.512197944949	4
melodic metal	0.245810539023	0.273624279918	0.199683235786	0.214961963545	0.127981127538	0.374411369009	0.629740637678	0.283161946251	0.267717739026	0.310914521309	0.408134769315	0.247545671597	0.568098571712	0.33167966741	0.374443055258	0.250448227362	0.308719466378	0.626994080349	0.207216523021	0.0812456058736	0.138859086436	0.422480097628	0.368656535482	0.284261480739	0.270591280716	0.223518181072	0.29997824596	0.379634212956	0.192795826044	0.120536151406	0.252865111075	0.327589671161	0.409329672721	0.610887733372	0.367713162999	0.612810699865	0.298623043229	0.258176079758	0.283788105599	0.228128839036	0.288637905975	0.316901121281	0.405646422027	0.378209389953	0.431369646999	0.336633907371	0.299799535559	0.290437192941	0.214138928314	0.304187279007	0.198573305578	0.180769246853	0.35769457999	0.252643952149	0.607539024238	0.394754804432	0.214969559766	0.256476063156	0.210643872151	0.312792225363	0.24843055117	0.624714591026	0.283280647259	0.290653930492	0.356626319305	0.287109511756	0.437389320639	0.133790727003	0.279858905946	0.646482769928	0.284267647802	0.457307003656	0.632974928071	0.649188674544	0.228790594923	0.281273669361	0.269268621273	0.314641526792	0.644945709982	0.252271183871	0.63452506459	0.214823151528	0.211993346533	0.239352225718	0.187527807478	0.190335419391	3.06490525021	-0.460871223602	9
psychedelic folk	0.249577316791	0.338053389673	0.224527381879	0.196322424962	0.138331501099	0.445151714267	0.70010683854	0.302835752277	0.308010956891	0.35755113535	0.228383106662	0.278187784489	0.600293791971	0.387871219614	0.429297165628	0.284009482295	0.328800923486	0.646185662743	0.239251455584	0.0812456058736	0.134935251218	0.473579556218	0.434488138855	0.253003492612	0.294210383154	0.239334358947	0.309607368312	0.413394449318	0.201739151862	0.115361120288	0.315279060744	0.376906488598	0.457678588516	0.649157374849	0.39781387105	0.633197261295	0.35149865371	0.243010676188	0.26963029658	0.258959065565	0.332650705913	0.359746344615	0.426204775311	0.403035652525	0.504800250928	0.487084834629	0.37202355628	0.278528830674	0.233842448732	0.286346621303	0.220828507184	0.102356168178	0.354342352012	0.294312091427	0.733764923955	0.44640735548	0.223344597948	0.200470888	0.109916754055	0.35538092729	0.29180740829	0.697362433159	0.317401119969	0.285834471052	0.394796248915	0.340373920136	0.429579084849	0.133907384135	0.302911742723	0.751503385523	0.320383805214	0.453422560898	0.710048821017	0.704771665688	0.239366065318	0.310400350547	0.297338735527	0.341388635344	0.68169222521	0.289691480112	0.648846781644	0.122093539985	0.146515113755	0.0756149034267	0.125950478336	0.11878792213	3.36918082093	-0.65208080454	8
country rock	0.28335959153	0.340465921646	0.21552509332	0.199685461858	0.148658791191	0.41944040229	0.684820133067	0.30457803639	0.290488216123	0.334839549623	0.228686268522	0.316356202643	0.588079781756	0.381419064329	0.413316081335	0.32765898868	0.344016276393	0.648179643838	0.231586968643	0.112196551775	0.125528187071	0.4139307281	0.419857475381	0.369918597329	0.274787981521	0.226870094445	0.317817554031	0.58920965046	0.192036995704	0.12031505438	0.25673515065	0.38559022731	0.436970969638	0.676237552925	0.343694119728	0.625323731516	0.345549100074	0.240093957764	0.268205276882	0.231731553136	0.311161217775	0.371468749318	0.39374809642	0.346389400575	0.443866446518	0.346427247908	0.380896228772	0.275537878623	0.224460821916	0.283579597607	0.215024842342	0.105394863736	0.320524693467	0.289152916769	0.691421973969	0.376818786657	0.244980964342	0.202687516149	0.164521151768	0.349113744015	0.272455462208	0.649437706956	0.332729103775	0.281601307477	0.452323215031	0.319815717617	0.503602164836	0.133990955575	0.268233132387	0.723264709274	0.315648042568	0.439152749482	0.689634289983	0.670570168835	0.224560147228	0.302137754199	0.275569551077	0.343034910914	0.656373912214	0.264032119867	0.671082218968	0.134571938241	0.180764369772	0.153887593756	0.116226214435	0.150010748742	3.29669597395	-0.607852620636	8
hardcore punk	0.280319061421	0.289305987461	0.203647208673	0.183696620266	0.124585064515	0.383360427291	0.627705728243	0.334439479475	0.256699531239	0.306964882888	0.211960982873	0.250166285843	0.569185101898	0.332009891169	0.419924017102	0.32083256317	0.309935596911	0.616149978328	0.202515382142	0.171526758	0.114206535921	0.435130882401	0.368766003644	0.247907071473	0.279467488842	0.252909426372	0.300568349223	0.376227833427	0.193087295095	0.0993187839943	0.279674718119	0.32818668143	0.429967664054	0.641311771817	0.380908110433	0.604811628387	0.302692145919	0.239295288065	0.276319445636	0.220989625259	0.349867155244	0.335110288855	0.418731738748	0.37570032788	0.426825104268	0.318044996701	0.326580080844	0.294165372366	0.214832133641	0.301866802516	0.23345186275	0.135183581357	0.361528834226	0.256655760651	0.633022919481	0.411586665085	0.323863550157	0.205874303104	0.109916754055	0.325126190567	0.251868739553	0.639625217144	0.297427755952	0.287400044603	0.378638958746	0.291411524963	0.401585871041	0.121363759576	0.285907162664	0.65899989943	0.287912870897	0.450328111749	0.655059651702	0.648195488776	0.214996986679	0.302932678129	0.284614941799	0.339356574944	0.657118582723	0.245773070943	0.624162434266	0.173603175702	0.0878713268491	0.204559202606	0.184640643535	0.147799852261	3.1423836265	-0.498622715838	9
christian rock	0.235510781107	0.266726994606	0.191514212211	0.28850826084	0.144424698936	0.358594398555	0.598959768806	0.258439878795	0.25181207466	0.300418659184	0.276375297619	0.23681539995	0.551968908184	0.324978009402	0.366888389011	0.236686110819	0.304017465431	0.636417656556	0.194264560195	0.184397770628	0.116755041949	0.42920714832	0.362916836252	0.244708964395	0.261728982619	0.200392586365	0.365553063078	0.358174758629	0.172786685867	0.118026431127	0.245511909566	0.320983868175	0.407001779886	0.579222478003	0.341591057859	0.610613618807	0.286053563717	0.320347617722	0.354170838658	0.217537434148	0.28242770074	0.289295747623	0.489190551438	0.38474137387	0.466441452575	0.316477917366	0.294657059401	0.370375754933	0.202726641259	0.384734655406	0.185416763718	0.0727063885853	0.308868985364	0.240958017004	0.589640923889	0.385018539464	0.2925092852	0.253981946907	0.217537061175	0.318673733344	0.244325573347	0.600009754103	0.272577761396	0.390528185044	0.327741276239	0.284998094815	0.400420341826	0.145774766336	0.262213567307	0.651515939064	0.275634210979	0.474983854105	0.604126096485	0.680571804377	0.211097042681	0.272367505428	0.256181249664	0.301694994686	0.668148798812	0.243436326081	0.671639014192	0.255045607458	0.119656052685	0.331663879046	0.282768189487	0.00291105054051	3.07259519022	-0.430843996249	9
